|"46|",|"1206|",|"18|",|"845.79|",|"19|",|"true|",|"1983-09-18 20:19:29|"|

|"291|",|"773|",|"20|",|"693.53|",|"16|",|"true|",|"2021-01-30 14:45:19|"|

|"18|",|"1362|",|"7|",|"83.53|",|"24|",|"true|",|"1998-07-20 21:23:16|"|

|"3|",|"9|",|"5|",|"248.45|",|"54|",|"false|",|

|"163|",|"1518|",|"6|",|"905.67|",|"29|",|"true|",|"2014-04-19 23:42:36|"|

|"65|",|"164|",|"20|",|"387.01|",|"53|",|"false|",|

|"137|",|"1440|",|"21|",|"901.47|",|"52|",|"false|",|

|"394|",|"126|",|"1|",|"615.01|",|"82|",|"false|",|

|"115|",|"1024|",|"9|",|"958.15|",|"7|",|"false|",|

|"446|",|"649|",|"20|",|"503.80|",|"77|",|"false|",|

|"300|",|"203|",|"9|",|"240.22|",|"65|",|"false|",|

|"72|",|"1936|",|"16|",|"302.63|",|"76|",|"true|",|"2015-11-12 01:00:01|"|

|"286|",|"717|",|"22|",|"196.39|",|"71|",|"false|",|

|"26|",|"77|",|"0|",|"518.30|",|"68|",|"false|",|

|"45|",|"449|",|"5|",|"921.63|",|"49|",|"true|",|"1990-02-17 11:23:52|"|

|"331|",|"70|",|"9|",|"410.24|",|"41|",|"false|",|

|"366|",|"91|",|"7|",|"367.80|",|"48|",|"true|",|"1984-11-05 07:56:28|"|

|"326|",|"1538|",|"0|",|"704.70|",|"55|",|"false|",|

|"299|",|"1281|",|"7|",|"194.68|",|"76|",|"false|",|

|"431|",|"749|",|"15|",|"754.55|",|"96|",|"false|",|

|"485|",|"535|",|"11|",|"890.99|",|"86|",|"false|",|

|"187|",|"1199|",|"18|",|"14.31|",|"10|",|"false|",|

|"437|",|"508|",|"16|",|"761.24|",|"52|",|"false|",|

|"384|",|"1181|",|"5|",|"186.46|",|"84|",|"true|",|"1999-08-02 19:22:16|"|

|"223|",|"450|",|"19|",|"516.28|",|"98|",|"true|",|"1980-05-15 12:30:15|"|

|"91|",|"745|",|"0|",|"395.33|",|"98|",|"false|",|

|"186|",|"1185|",|"15|",|"287.53|",|"20|",|"false|",|

|"394|",|"114|",|"11|",|"312.47|",|"64|",|"false|",|

|"201|",|"331|",|"20|",|"528.82|",|"30|",|"true|",|"1981-03-16 19:42:22|"|

|"10|",|"1781|",|"14|",|"543.66|",|"93|",|"false|",|

|"162|",|"224|",|"24|",|"331.45|",|"79|",|"false|",|

|"239|",|"869|",|"4|",|"54.70|",|"78|",|"false|",|

|"269|",|"1349|",|"18|",|"499.74|",|"28|",|"true|",|"1979-01-16 01:01:37|"|

|"422|",|"1878|",|"4|",|"950.92|",|"81|",|"false|",|

|"235|",|"416|",|"16|",|"409.60|",|"7|",|"false|",|

|"331|",|"1387|",|"1|",|"319.91|",|"24|",|"false|",|

|"87|",|"247|",|"2|",|"166.83|",|"82|",|"false|",|

|"312|",|"1781|",|"4|",|"27.48|",|"67|",|"true|",|"1986-02-06 07:57:33|"|

|"60|",|"695|",|"19|",|"394.64|",|"74|",|"true|",|"2001-04-01 15:52:33|"|

|"477|",|"1668|",|"6|",|"96.84|",|"45|",|"true|",|"2005-07-15 10:12:48|"|

|"189|",|"320|",|"23|",|"219.75|",|"54|",|"false|",|

|"232|",|"1650|",|"6|",|"900.61|",|"30|",|"false|",|

|"321|",|"1294|",|"11|",|"703.46|",|"28|",|"true|",|"2008-06-22 05:14:02|"|

|"466|",|"929|",|"1|",|"602.72|",|"100|",|"true|",|"1995-12-06 20:18:59|"|

|"23|",|"524|",|"1|",|"180.28|",|"83|",|"true|",|"2002-01-21 06:14:23|"|

|"390|",|"1076|",|"4|",|"254.03|",|"28|",|"false|",|

|"471|",|"1440|",|"22|",|"576.38|",|"62|",|"false|",|

|"56|",|"851|",|"2|",|"116.84|",|"97|",|"true|",|"2013-04-06 06:54:31|"|

|"437|",|"692|",|"12|",|"157.06|",|"20|",|"true|",|"2020-07-17 10:19:23|"|

|"185|",|"1656|",|"19|",|"646.62|",|"34|",|"false|",|

|"452|",|"455|",|"5|",|"726.58|",|"49|",|"false|",|

|"251|",|"1302|",|"23|",|"30.64|",|"33|",|"true|",|"1983-09-26 13:09:18|"|

|"177|",|"251|",|"9|",|"47.62|",|"26|",|"false|",|

|"185|",|"894|",|"21|",|"629.92|",|"10|",|"true|",|"1986-06-01 16:12:31|"|

|"137|",|"1050|",|"2|",|"64.95|",|"87|",|"false|",|

|"53|",|"959|",|"24|",|"160.02|",|"45|",|"true|",|"2015-03-26 23:45:29|"|

|"384|",|"1511|",|"0|",|"160.65|",|"87|",|"false|",|

|"69|",|"142|",|"13|",|"567.36|",|"18|",|"true|",|"2007-06-11 07:41:27|"|

|"270|",|"776|",|"18|",|"73.27|",|"81|",|"false|",|

|"21|",|"1989|",|"13|",|"849.43|",|"77|",|"true|",|"1977-08-02 05:42:27|"|

|"84|",|"751|",|"16|",|"84.90|",|"29|",|"false|",|

|"336|",|"1854|",|"3|",|"424.51|",|"29|",|"true|",|"1979-10-30 01:42:51|"|

|"495|",|"259|",|"23|",|"559.22|",|"44|",|"false|",|

|"428|",|"1516|",|"2|",|"208.37|",|"95|",|"true|",|"1977-06-08 16:47:45|"|

|"275|",|"1974|",|"5|",|"181.12|",|"55|",|"false|",|

|"469|",|"127|",|"17|",|"793.47|",|"96|",|"true|",|"2010-01-07 08:38:40|"|

|"180|",|"840|",|"16|",|"406.54|",|"81|",|"false|",|

|"205|",|"721|",|"3|",|"296.57|",|"39|",|"false|",|

|"97|",|"1154|",|"9|",|"344.46|",|"16|",|"true|",|"1978-12-28 02:48:50|"|

|"468|",|"690|",|"20|",|"416.36|",|"56|",|"true|",|"1995-02-19 20:48:29|"|

|"379|",|"1475|",|"3|",|"650.03|",|"63|",|"false|",|

|"263|",|"134|",|"23|",|"175.81|",|"87|",|"true|",|"1996-03-31 03:40:49|"|

|"62|",|"1986|",|"24|",|"882.95|",|"72|",|"true|",|"2006-02-23 18:48:00|"|

|"351|",|"844|",|"10|",|"34.44|",|"31|",|"true|",|"1990-06-18 12:41:58|"|

|"470|",|"1531|",|"21|",|"261.91|",|"6|",|"true|",|"1976-07-22 16:10:00|"|

|"199|",|"1167|",|"4|",|"895.41|",|"93|",|"true|",|"1973-08-18 11:05:54|"|

|"203|",|"186|",|"2|",|"107.75|",|"56|",|"true|",|"1975-10-30 22:32:54|"|

|"218|",|"74|",|"20|",|"56.88|",|"38|",|"false|",|

|"492|",|"380|",|"20|",|"10.62|",|"68|",|"false|",|

|"385|",|"965|",|"7|",|"910.18|",|"47|",|"true|",|"1993-05-20 10:42:26|"|

|"438|",|"485|",|"21|",|"338.98|",|"6|",|"true|",|"1994-02-26 04:20:05|"|

|"224|",|"722|",|"10|",|"814.60|",|"98|",|"true|",|"1976-08-23 06:25:39|"|

|"36|",|"190|",|"8|",|"808.79|",|"0|",|"true|",|"2005-07-08 11:23:39|"|

|"203|",|"1134|",|"5|",|"165.57|",|"82|",|"false|",|

|"124|",|"1294|",|"0|",|"982.26|",|"52|",|"true|",|"1995-03-04 21:45:33|"|

|"143|",|"341|",|"20|",|"889.90|",|"31|",|"false|",|

|"471|",|"1422|",|"23|",|"255.22|",|"62|",|"false|",|

|"66|",|"971|",|"14|",|"56.25|",|"71|",|"true|",|"1981-05-03 19:45:55|"|

|"56|",|"796|",|"7|",|"276.87|",|"40|",|"true|",|"1992-10-25 01:27:30|"|

|"334|",|"1181|",|"20|",|"155.72|",|"25|",|"false|",|

|"152|",|"986|",|"17|",|"85.36|",|"67|",|"true|",|"1986-03-07 15:14:18|"|

|"138|",|"745|",|"0|",|"732.75|",|"5|",|"true|",|"1991-04-24 03:43:53|"|

|"153|",|"1291|",|"19|",|"549.17|",|"3|",|"true|",|"2004-10-24 13:09:22|"|

|"75|",|"505|",|"14|",|"143.74|",|"84|",|"false|",|

|"465|",|"132|",|"9|",|"275.02|",|"69|",|"true|",|"2015-07-01 22:24:17|"|

|"297|",|"727|",|"18|",|"526.67|",|"63|",|"false|",|

|"361|",|"632|",|"23|",|"752.59|",|"80|",|"false|",|

|"116|",|"1056|",|"18|",|"114.16|",|"80|",|"false|",|

|"75|",|"1024|",|"9|",|"508.47|",|"98|",|"false|",|

|"216|",|"1582|",|"16|",|"952.34|",|"12|",|"true|",|"1991-04-24 19:18:32|"|

|"385|",|"1583|",|"22|",|"645.31|",|"18|",|"true|",|"2007-03-03 21:32:22|"|

|"483|",|"766|",|"22|",|"884.88|",|"0|",|"false|",|

|"415|",|"1996|",|"0|",|"530.54|",|"55|",|"false|",|

|"113|",|"1558|",|"11|",|"844.65|",|"22|",|"true|",|"1981-11-07 20:36:54|"|

|"335|",|"1477|",|"13|",|"887.52|",|"79|",|"false|",|

|"247|",|"1556|",|"2|",|"107.08|",|"70|",|"true|",|"2009-05-08 04:58:20|"|

|"142|",|"1902|",|"1|",|"742.53|",|"67|",|"false|",|

|"63|",|"1791|",|"4|",|"350.63|",|"91|",|"false|",|

|"337|",|"1864|",|"11|",|"381.66|",|"33|",|"true|",|"2018-01-04 15:05:21|"|

|"285|",|"132|",|"6|",|"215.37|",|"8|",|"true|",|"2016-01-22 22:19:25|"|

|"187|",|"1101|",|"7|",|"198.07|",|"50|",|"true|",|"1974-03-25 10:27:35|"|

|"87|",|"1160|",|"9|",|"838.69|",|"47|",|"false|",|

|"210|",|"215|",|"14|",|"546.87|",|"28|",|"false|",|

|"241|",|"488|",|"0|",|"19.80|",|"8|",|"false|",|

|"477|",|"680|",|"11|",|"21.77|",|"25|",|"false|",|

|"347|",|"1272|",|"7|",|"904.14|",|"8|",|"false|",|

|"427|",|"1112|",|"24|",|"989.43|",|"56|",|"false|",|

|"408|",|"1685|",|"12|",|"762.85|",|"97|",|"false|",|

|"221|",|"1741|",|"20|",|"200.37|",|"11|",|"false|",|

|"184|",|"1600|",|"8|",|"970.51|",|"87|",|"false|",|

|"319|",|"1271|",|"5|",|"762.28|",|"94|",|"false|",|

|"102|",|"522|",|"6|",|"91.88|",|"100|",|"true|",|"2014-03-17 17:48:12|"|

|"423|",|"1393|",|"24|",|"108.07|",|"74|",|"false|",|

|"129|",|"1726|",|"0|",|"478.48|",|"32|",|"true|",|"1976-03-16 14:42:29|"|

|"334|",|"682|",|"14|",|"864.80|",|"70|",|"true|",|"1972-01-04 13:22:39|"|

|"3|",|"1889|",|"5|",|"218.99|",|"69|",|"false|",|

|"291|",|"540|",|"4|",|"62.58|",|"96|",|"true|",|"1997-07-06 03:59:16|"|

|"326|",|"1199|",|"18|",|"752.87|",|"22|",|"false|",|

|"216|",|"13|",|"6|",|"132.51|",|"76|",|"false|",|

|"356|",|"1577|",|"21|",|"826.70|",|"54|",|"true|",|"2008-08-14 18:48:43|"|

|"60|",|"120|",|"12|",|"873.77|",|"37|",|"false|",|

|"432|",|"44|",|"12|",|"172.78|",|"98|",|"true|",|"2019-12-23 21:19:21|"|

|"125|",|"954|",|"24|",|"116.86|",|"92|",|"false|",|

|"361|",|"1559|",|"23|",|"769.10|",|"64|",|"false|",|

|"143|",|"1076|",|"11|",|"191.81|",|"7|",|"true|",|"1987-02-03 07:20:44|"|

|"114|",|"455|",|"11|",|"827.82|",|"67|",|"false|",|

|"75|",|"1102|",|"12|",|"934.05|",|"11|",|"true|",|"1999-11-23 03:05:53|"|

|"437|",|"912|",|"14|",|"195.64|",|"1|",|"true|",|"1990-03-28 12:44:10|"|

|"99|",|"656|",|"9|",|"931.83|",|"99|",|"false|",|

|"1|",|"919|",|"13|",|"115.87|",|"12|",|"true|",|"1986-01-26 05:13:25|"|

|"137|",|"342|",|"14|",|"630.52|",|"10|",|"false|",|

|"11|",|"1039|",|"10|",|"560.79|",|"41|",|"false|",|

|"146|",|"1983|",|"1|",|"923.74|",|"33|",|"true|",|"2016-01-19 03:57:55|"|

|"431|",|"470|",|"7|",|"85.31|",|"23|",|"true|",|"2011-09-19 15:36:02|"|

|"464|",|"74|",|"1|",|"432.86|",|"79|",|"false|",|

|"62|",|"1033|",|"24|",|"608.39|",|"100|",|"false|",|

|"148|",|"875|",|"23|",|"956.90|",|"24|",|"true|",|"1993-04-22 19:50:05|"|

|"353|",|"1902|",|"1|",|"715.80|",|"64|",|"false|",|

|"348|",|"314|",|"13|",|"140.02|",|"93|",|"false|",|

|"183|",|"102|",|"16|",|"890.65|",|"44|",|"false|",|

|"493|",|"805|",|"0|",|"26.47|",|"43|",|"true|",|"2017-09-18 15:54:57|"|

|"432|",|"1921|",|"16|",|"90.95|",|"47|",|"false|",|

|"464|",|"996|",|"19|",|"676.42|",|"84|",|"false|",|

|"263|",|"649|",|"20|",|"813.76|",|"51|",|"true|",|"2002-06-30 23:38:25|"|

|"133|",|"540|",|"4|",|"653.74|",|"78|",|"false|",|

|"79|",|"753|",|"21|",|"844.38|",|"18|",|"true|",|"2002-02-06 16:48:25|"|

|"161|",|"1838|",|"13|",|"53.63|",|"77|",|"true|",|"2021-07-09 18:58:28|"|

|"387|",|"1529|",|"13|",|"194.37|",|"79|",|"true|",|"2001-08-08 07:59:08|"|

|"256|",|"1608|",|"13|",|"248.01|",|"29|",|"false|",|

|"103|",|"1790|",|"9|",|"4.54|",|"34|",|"false|",|

|"369|",|"1050|",|"10|",|"37.58|",|"16|",|"true|",|"1970-04-29 10:29:11|"|

|"387|",|"1916|",|"1|",|"187.48|",|"96|",|"true|",|"1991-11-22 14:24:49|"|

|"126|",|"1993|",|"10|",|"234.89|",|"48|",|"false|",|

|"401|",|"1118|",|"15|",|"136.34|",|"19|",|"false|",|

|"370|",|"76|",|"1|",|"713.99|",|"95|",|"false|",|

|"173|",|"1362|",|"13|",|"418.99|",|"66|",|"true|",|"1980-10-24 09:39:26|"|

|"82|",|"1348|",|"3|",|"915.39|",|"90|",|"false|",|

|"276|",|"76|",|"15|",|"722.42|",|"80|",|"true|",|"2019-05-03 16:25:43|"|

|"117|",|"377|",|"21|",|"798.00|",|"100|",|"false|",|

|"438|",|"1330|",|"2|",|"585.90|",|"81|",|"false|",|

|"302|",|"1598|",|"15|",|"251.09|",|"56|",|"true|",|"1994-02-04 17:47:34|"|

|"478|",|"1034|",|"15|",|"418.74|",|"75|",|"true|",|"1998-07-20 00:21:51|"|

|"130|",|"1680|",|"22|",|"712.02|",|"88|",|"true|",|"2009-11-15 23:34:31|"|

|"369|",|"691|",|"8|",|"490.23|",|"64|",|"true|",|"2012-05-13 13:13:52|"|

|"478|",|"1974|",|"15|",|"765.50|",|"37|",|"false|",|

|"177|",|"1893|",|"0|",|"868.41|",|"23|",|"false|",|

|"75|",|"1658|",|"21|",|"79.55|",|"38|",|"false|",|

|"362|",|"581|",|"9|",|"269.37|",|"15|",|"false|",|

|"184|",|"1655|",|"8|",|"10.56|",|"53|",|"false|",|

|"397|",|"1687|",|"13|",|"738.81|",|"32|",|"true|",|"2004-04-23 09:35:50|"|

|"114|",|"895|",|"9|",|"608.28|",|"16|",|"true|",|"2005-04-21 19:00:15|"|

|"367|",|"337|",|"18|",|"375.15|",|"81|",|"false|",|

|"402|",|"1949|",|"23|",|"703.78|",|"1|",|"true|",|"1993-05-17 20:34:03|"|

|"198|",|"98|",|"21|",|"237.21|",|"85|",|"true|",|"1996-04-14 07:00:27|"|

|"153|",|"578|",|"23|",|"709.99|",|"53|",|"true|",|"2018-01-21 06:02:39|"|

|"14|",|"1058|",|"17|",|"157.66|",|"73|",|"false|",|

|"278|",|"1081|",|"4|",|"909.34|",|"15|",|"true|",|"2007-07-31 09:29:25|"|

|"256|",|"1522|",|"12|",|"857.66|",|"90|",|"true|",|"2021-09-07 06:44:01|"|

|"252|",|"249|",|"18|",|"964.53|",|"8|",|"true|",|"2015-04-08 10:49:57|"|

|"68|",|"1146|",|"0|",|"964.72|",|"27|",|"true|",|"2016-04-18 21:36:41|"|

|"159|",|"1208|",|"8|",|"499.78|",|"85|",|"true|",|"1997-07-14 12:03:32|"|

|"335|",|"568|",|"15|",|"390.49|",|"86|",|"true|",|"1986-01-16 02:25:05|"|

|"66|",|"82|",|"13|",|"168.51|",|"35|",|"false|",|

|"92|",|"1676|",|"11|",|"939.33|",|"61|",|"true|",|"2004-07-26 17:26:18|"|

|"160|",|"1|",|"21|",|"271.57|",|"81|",|"true|",|"2010-11-03 08:00:10|"|

|"162|",|"554|",|"10|",|"2.31|",|"33|",|"true|",|"1970-12-21 02:05:59|"|

|"462|",|"1921|",|"15|",|"1.45|",|"18|",|"false|",|

|"428|",|"1476|",|"9|",|"555.56|",|"33|",|"true|",|"2003-12-12 11:12:53|"|

|"2|",|"1477|",|"13|",|"611.69|",|"41|",|"true|",|"1996-07-12 15:22:30|"|

|"92|",|"746|",|"18|",|"919.75|",|"18|",|"false|",|

|"22|",|"1535|",|"13|",|"698.93|",|"100|",|"false|",|

|"344|",|"1680|",|"12|",|"653.01|",|"86|",|"true|",|"2013-03-22 14:13:35|"|

|"386|",|"120|",|"7|",|"94.81|",|"81|",|"false|",|

|"344|",|"907|",|"15|",|"589.15|",|"61|",|"false|",|

|"201|",|"553|",|"5|",|"641.56|",|"98|",|"false|",|

|"191|",|"1958|",|"9|",|"702.34|",|"91|",|"false|",|

|"91|",|"1192|",|"21|",|"415.98|",|"43|",|"true|",|"2014-05-07 22:12:29|"|

|"166|",|"331|",|"16|",|"658.67|",|"76|",|"true|",|"1994-02-07 09:46:31|"|

|"104|",|"1441|",|"13|",|"913.50|",|"62|",|"false|",|

|"85|",|"1224|",|"6|",|"990.47|",|"14|",|"true|",|"2004-04-10 19:26:55|"|

|"400|",|"142|",|"13|",|"684.03|",|"19|",|"true|",|"1991-04-28 16:57:23|"|

|"491|",|"1082|",|"4|",|"631.64|",|"78|",|"false|",|

|"342|",|"887|",|"1|",|"994.54|",|"60|",|"true|",|"2012-06-28 01:03:26|"|

|"438|",|"1457|",|"23|",|"367.85|",|"57|",|"true|",|"1998-03-19 23:09:42|"|

|"63|",|"411|",|"11|",|"979.52|",|"46|",|"false|",|

|"469|",|"1777|",|"10|",|"947.61|",|"42|",|"false|",|

|"167|",|"1983|",|"1|",|"808.45|",|"85|",|"true|",|"1981-04-26 14:13:56|"|

|"37|",|"1029|",|"4|",|"732.70|",|"93|",|"true|",|"2013-12-17 18:33:32|"|

|"78|",|"1792|",|"4|",|"804.92|",|"13|",|"false|",|

|"68|",|"331|",|"16|",|"973.72|",|"70|",|"false|",|

|"230|",|"327|",|"12|",|"569.12|",|"30|",|"false|",|

|"488|",|"1318|",|"16|",|"411.75|",|"44|",|"true|",|"2013-07-06 07:46:03|"|

|"68|",|"523|",|"5|",|"991.61|",|"52|",|"false|",|

|"91|",|"249|",|"11|",|"818.31|",|"87|",|"true|",|"1988-03-19 15:51:17|"|

|"489|",|"599|",|"7|",|"785.98|",|"13|",|"true|",|"2018-09-04 14:11:29|"|

|"269|",|"1620|",|"23|",|"365.29|",|"37|",|"true|",|"1997-05-08 18:43:37|"|

|"134|",|"542|",|"9|",|"476.73|",|"57|",|"true|",|"1980-08-31 15:10:37|"|

|"43|",|"840|",|"16|",|"34.35|",|"54|",|"false|",|

|"479|",|"1143|",|"3|",|"997.63|",|"83|",|"true|",|"1990-09-21 09:52:43|"|

|"25|",|"326|",|"20|",|"274.09|",|"35|",|"false|",|

|"178|",|"1200|",|"19|",|"856.11|",|"29|",|"false|",|

|"218|",|"1094|",|"6|",|"548.71|",|"87|",|"false|",|

|"236|",|"911|",|"19|",|"559.82|",|"55|",|"true|",|"1993-02-13 10:42:11|"|

|"276|",|"1781|",|"14|",|"159.48|",|"79|",|"false|",|

|"113|",|"726|",|"6|",|"78.00|",|"16|",|"false|",|

|"459|",|"1725|",|"14|",|"137.20|",|"80|",|"false|",|

|"454|",|"1204|",|"8|",|"409.47|",|"9|",|"false|",|

|"426|",|"1065|",|"9|",|"497.09|",|"56|",|"true|",|"2001-10-07 20:37:06|"|

|"77|",|"1702|",|"6|",|"282.98|",|"13|",|"false|",|

|"11|",|"1416|",|"18|",|"374.30|",|"77|",|"true|",|"2020-10-06 20:19:33|"|

|"64|",|"582|",|"16|",|"372.99|",|"42|",|"true|",|"2007-12-26 17:39:10|"|

|"325|",|"1839|",|"3|",|"107.67|",|"3|",|"false|",|

|"399|",|"630|",|"15|",|"678.32|",|"73|",|"false|",|

|"393|",|"1594|",|"4|",|"479.27|",|"58|",|"false|",|

|"324|",|"1811|",|"10|",|"401.36|",|"3|",|"true|",|"1993-04-12 06:52:00|"|

|"32|",|"147|",|"15|",|"956.36|",|"86|",|"true|",|"1989-01-27 08:10:49|"|

|"319|",|"200|",|"2|",|"828.54|",|"54|",|"true|",|"2018-06-27 12:28:33|"|

|"9|",|"377|",|"15|",|"944.58|",|"8|",|"false|",|

|"343|",|"526|",|"24|",|"384.89|",|"44|",|"false|",|

|"142|",|"1824|",|"21|",|"11.86|",|"39|",|"true|",|"2007-04-24 17:19:15|"|

|"297|",|"146|",|"24|",|"411.84|",|"4|",|"false|",|

|"469|",|"1623|",|"10|",|"778.28|",|"2|",|"true|",|"1989-07-02 10:35:33|"|

|"14|",|"1065|",|"9|",|"915.84|",|"42|",|"true|",|"1974-06-05 15:34:13|"|

|"404|",|"1282|",|"15|",|"668.71|",|"16|",|"false|",|

|"296|",|"913|",|"22|",|"272.49|",|"84|",|"false|",|

|"339|",|"243|",|"7|",|"969.46|",|"35|",|"false|",|

|"431|",|"450|",|"0|",|"135.72|",|"82|",|"false|",|

|"16|",|"342|",|"24|",|"342.70|",|"77|",|"false|",|

|"471|",|"928|",|"2|",|"616.58|",|"7|",|"false|",|

|"481|",|"1347|",|"0|",|"535.72|",|"94|",|"false|",|

|"124|",|"770|",|"11|",|"487.63|",|"37|",|"false|",|

|"178|",|"1879|",|"13|",|"992.25|",|"70|",|"true|",|"1993-12-26 05:21:03|"|

|"57|",|"668|",|"1|",|"872.63|",|"83|",|"false|",|

|"469|",|"1060|",|"16|",|"409.82|",|"17|",|"false|",|

|"286|",|"1081|",|"24|",|"655.61|",|"10|",|"true|",|"1999-09-19 09:02:44|"|

|"96|",|"1689|",|"6|",|"194.07|",|"17|",|"true|",|"1975-04-21 23:52:23|"|

|"445|",|"1216|",|"9|",|"399.94|",|"3|",|"true|",|"2014-10-31 19:46:46|"|

|"471|",|"54|",|"23|",|"552.23|",|"41|",|"false|",|

|"8|",|"959|",|"24|",|"384.67|",|"63|",|"true|",|"2022-04-02 15:39:26|"|

|"419|",|"170|",|"8|",|"760.95|",|"52|",|"false|",|

|"465|",|"893|",|"12|",|"266.76|",|"51|",|"true|",|"1989-03-01 11:34:19|"|

|"337|",|"1118|",|"15|",|"70.05|",|"11|",|"true|",|"1980-10-14 13:54:04|"|

|"403|",|"1689|",|"12|",|"361.34|",|"37|",|"false|",|

|"134|",|"225|",|"24|",|"120.45|",|"25|",|"false|",|

|"379|",|"330|",|"21|",|"994.90|",|"62|",|"true|",|"1982-07-20 03:47:35|"|

|"336|",|"894|",|"18|",|"906.23|",|"39|",|"true|",|"1982-04-30 03:58:27|"|

|"275|",|"465|",|"5|",|"195.46|",|"29|",|"false|",|

|"447|",|"1048|",|"23|",|"542.34|",|"81|",|"true|",|"1999-02-04 12:08:09|"|

|"251|",|"392|",|"19|",|"226.45|",|"92|",|"false|",|

|"249|",|"188|",|"16|",|"896.92|",|"71|",|"true|",|"1992-02-20 10:21:01|"|

|"84|",|"1971|",|"23|",|"885.28|",|"10|",|"true|",|"1972-02-13 16:47:33|"|

|"228|",|"1335|",|"14|",|"54.89|",|"77|",|"false|",|

|"138|",|"1044|",|"8|",|"635.39|",|"47|",|"false|",|

|"186|",|"369|",|"18|",|"454.20|",|"31|",|"true|",|"2014-01-01 10:11:42|"|

|"37|",|"1159|",|"18|",|"349.60|",|"80|",|"false|",|

|"259|",|"1678|",|"10|",|"408.17|",|"18|",|"false|",|

|"141|",|"1311|",|"0|",|"772.90|",|"18|",|"false|",|

|"32|",|"1297|",|"4|",|"778.96|",|"67|",|"true|",|"1982-10-26 04:46:42|"|

|"147|",|"365|",|"3|",|"688.24|",|"6|",|"false|",|

|"406|",|"1199|",|"18|",|"115.52|",|"15|",|"false|",|

|"3|",|"1605|",|"16|",|"704.20|",|"78|",|"true|",|"2010-12-24 18:11:12|"|

|"358|",|"942|",|"12|",|"915.75|",|"42|",|"false|",|

|"146|",|"1811|",|"10|",|"375.50|",|"21|",|"true|",|"1970-08-31 07:41:56|"|

|"243|",|"1605|",|"20|",|"95.95|",|"65|",|"true|",|"2015-12-16 15:46:47|"|

|"184|",|"408|",|"0|",|"305.37|",|"52|",|"true|",|"2021-06-21 17:19:07|"|

|"105|",|"434|",|"4|",|"403.71|",|"62|",|"true|",|"1971-03-02 13:08:59|"|

|"189|",|"323|",|"4|",|"218.44|",|"63|",|"false|",|

|"290|",|"1505|",|"14|",|"680.34|",|"94|",|"false|",|

|"286|",|"1034|",|"17|",|"672.25|",|"24|",|"false|",|

|"219|",|"867|",|"6|",|"644.70|",|"0|",|"false|",|

|"432|",|"1893|",|"16|",|"660.27|",|"89|",|"false|",|

|"196|",|"198|",|"21|",|"687.21|",|"80|",|"false|",|

|"250|",|"1726|",|"6|",|"432.27|",|"91|",|"false|",|

|"367|",|"1082|",|"4|",|"62.60|",|"83|",|"true|",|"2007-09-08 01:09:29|"|

|"450|",|"214|",|"11|",|"993.95|",|"70|",|"true|",|"1976-05-30 02:47:41|"|

|"14|",|"1507|",|"4|",|"148.38|",|"100|",|"true|",|"2007-01-06 15:19:02|"|

|"92|",|"1095|",|"3|",|"225.47|",|"87|",|"true|",|"2010-09-10 16:44:57|"|

|"310|",|"608|",|"21|",|"546.73|",|"85|",|"true|",|"2007-07-25 04:35:59|"|

|"111|",|"404|",|"10|",|"137.69|",|"95|",|"false|",|

|"142|",|"390|",|"11|",|"70.67|",|"97|",|"false|",|

|"13|",|"959|",|"11|",|"755.04|",|"43|",|"false|",|

|"208|",|"771|",|"24|",|"361.80|",|"48|",|"true|",|"2004-05-30 16:54:03|"|

|"465|",|"1297|",|"6|",|"722.66|",|"58|",|"false|",|

|"12|",|"599|",|"0|",|"248.35|",|"55|",|"true|",|"1984-08-25 06:21:03|"|

|"492|",|"1838|",|"16|",|"958.02|",|"10|",|"true|",|"1991-01-11 19:39:44|"|

|"355|",|"431|",|"10|",|"87.50|",|"73|",|"true|",|"1999-09-06 13:13:02|"|

|"434|",|"1560|",|"5|",|"83.15|",|"46|",|"false|",|

|"205|",|"314|",|"3|",|"371.09|",|"5|",|"false|",|

|"376|",|"1004|",|"1|",|"225.34|",|"40|",|"true|",|"1994-01-28 23:38:51|"|

|"414|",|"1997|",|"17|",|"756.83|",|"28|",|"true|",|"2002-06-18 17:19:16|"|

|"174|",|"1591|",|"5|",|"99.43|",|"3|",|"true|",|"2006-12-11 14:51:12|"|

|"75|",|"996|",|"11|",|"417.73|",|"14|",|"false|",|

|"333|",|"1683|",|"5|",|"285.21|",|"93|",|"false|",|

|"188|",|"1448|",|"6|",|"921.20|",|"15|",|"true|",|"1992-07-15 02:05:02|"|

|"55|",|"726|",|"17|",|"888.38|",|"36|",|"true|",|"2012-08-20 05:27:13|"|

